plot_no,area_in_marla,plot_type,is_park_facing,is_cornered,status,total_value,received_value,remaining_value,block,sector,short_sector,short_block,is_main_boulevard,length,width,price
168,10,RESIDENTIAL,FALSE,TRUE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
169,10,RESIDENTIAL,FALSE,TRUE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
170,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
171,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
172,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
173,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
174,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
175,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
176,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
177,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
178,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
179,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
180,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
181,3.5,RESIDENTIAL,FALSE,TRUE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
182,3.5,RESIDENTIAL,TRUE,TRUE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
183,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
184,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
185,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
186,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
187,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
188,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
189,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
190,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
191,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
192,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
193,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
194,10,RESIDENTIAL,FALSE,TRUE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
195,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
196,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
197,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
198,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
199,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
200,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
201,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
202,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
203,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
204,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
205,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
206,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
207,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
208,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
209,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
210,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
211,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
212,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
213,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
214,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
215,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
216,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
217,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
218,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
219,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
220,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
221,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
222,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
223,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
224,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
225,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
226,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
227,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
228,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
229,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
230,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
231,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
232,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
233,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
234,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
235,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
236,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
237,5,RESIDENTIAL,TRUE,TRUE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
238,5,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
239,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
240,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
241,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
242,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
243,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
244,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
245,8,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
1,25,RESIDENTIAL,FALSE,TRUE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
2,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
3,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
4,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
5,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
6,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
7,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
8,21,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
9,21,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
10,15,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
11,13,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
12,13,RESIDENTIAL,FALSE,TRUE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
13,14,RESIDENTIAL,FALSE,TRUE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
14,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
15,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
16,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
17,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
18,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
19,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
20,14,RESIDENTIAL,FALSE,TRUE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
21,10,RESIDENTIAL,FALSE,TRUE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
22,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
23,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
24,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
25,10,RESIDENTIAL,FALSE,TRUE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
26,14,RESIDENTIAL,FALSE,TRUE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
27,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
28,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
29,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
30,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
31,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
32,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
33,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
34,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
35,15,RESIDENTIAL,FALSE,TRUE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
36,12,RESIDENTIAL,FALSE,TRUE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
37,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
38,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
39,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
40,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
41,9,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
42,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
43,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
44,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
45,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
46,10,RESIDENTIAL,FALSE,TRUE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
47,7,RESIDENTIAL,FALSE,TRUE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
48,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
49,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
50,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
51,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
52,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
53,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
54,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
55,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
56,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
57,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
58,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
59,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
60,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
61,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
62,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
63,10,RESIDENTIAL,TRUE,TRUE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
64,9,RESIDENTIAL,FALSE,TRUE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
65,8,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
66,9,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
67,8,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
68,8,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
69,8,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
70,8,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
71,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
72,10,RESIDENTIAL,TRUE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
73,10,RESIDENTIAL,TRUE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
74,10,RESIDENTIAL,TRUE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
75,10,RESIDENTIAL,TRUE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
76,7,RESIDENTIAL,FALSE,TRUE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
77,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
78,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
79,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
80,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
81,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
82,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
83,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
84,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
85,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
86,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
87,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
88,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
89,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
90,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
91,7,RESIDENTIAL,FALSE,TRUE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
92,7,RESIDENTIAL,FALSE,TRUE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
93,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
94,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
95,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
96,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
97,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
98,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
99,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
100,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
101,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
102,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
103,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
104,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
105,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
106,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
107,7,RESIDENTIAL,TRUE,TRUE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
108,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
109,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
110,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
111,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
112,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
113,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
114,14,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
115,5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
116,5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
117,5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
118,5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
119,5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
120,5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
121,5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
122,5,RESIDENTIAL,FALSE,TRUE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
